PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Tekke, M; Watson, PJ; Kayadibi, S; Chen, ZJ				Tekke, Mustafa; Watson, P. J.; Kayadibi, Saim; Chen, Zhuo Job			Amanah and Muslim Identity: Relationships with Religious and Psychological Adjustment in Malaysia	JOURNAL OF RELIGION & HEALTH																TEKKE, MUSTAFA/I-1757-2012	TEKKE, MUSTAFA/0000-0003-0412-4353; Watson, Paul/0000-0001-9116-5174; Kayadibi, Saim/0000-0002-4753-4216												0022-4197	1573-6571				APR	2020	59	2					891	904		10.1007/s10943-018-0690-3							WOS:000522841400019	30120689					
J	Niec, LN; Egan, R; Schoonover, C; Brodd, I				Niec, Larissa N.; Egan, Ryan; Schoonover, Ciera; Brodd, Irene			Selection and training of paraprofessionals in core parent-child interaction therapy skills	CHILDREN AND YOUTH SERVICES REVIEW																													0190-7409	1873-7765				APR	2020	111								104818	10.1016/j.childyouth.2020.104818							WOS:000521515400029						
J	Ma, TL				Ma, Ting-Lan			Adolescents' willingness to help with peer victimisation in Taiwan: The role of individual and situation-specific characteristics	INTERNATIONAL JOURNAL OF PSYCHOLOGY																													0020-7594	1464-066X				APR	2020	55	2					201	209		10.1002/ijop.12565							WOS:000519208800008	30623410					
J	Gaesser, B; Shimura, Y; Cikara, M				Gaesser, Brendan; Shimura, Yuki; Cikara, Mina			Episodic Simulation Reduces Intergroup Bias in Prosocial Intentions and Behavior	JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY																													0022-3514	1939-1315				APR	2020	118	4					683	705		10.1037/pspi0000194							WOS:000518808000005	31157527					
J	Feinberg, M; Wehling, E; Chung, JM; Saslow, LR; Paulin, IM				Feinberg, Matthew; Wehling, Elisabeth; Chung, Joanne M.; Saslow, Laura R.; Paulin, Ingrid Melvaer			Measuring Moral Politics: How Strict and Nurturant Family Values Explain Individual Differences in Conservatism, Liberalism, and the Political Middle	JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY																													0022-3514	1939-1315				APR	2020	118	4					777	804		10.1037/pspp0000255							WOS:000518808000010	31246064					
J	Doi, H; Kanai, C; Tsumura, N; Shinohara, K; Kato, N				Doi, Hirokazu; Kanai, Chieko; Tsumura, Norimichi; Shinohara, Kazuyuki; Kato, Nobumasa			Lack of implicit visual perspective taking in adult males with autism spectrum disorders	RESEARCH IN DEVELOPMENTAL DISABILITIES																	Doi, Hirokazu/0000-0003-0421-2492												0891-4222					APR	2020	99								103593	10.1016/j.ridd.2020.103593							WOS:000519148600005	32035319					
J	Tomova, L; Saxe, R; Klobl, M; Lanzenberger, R; Lamm, C				Tomova, L.; Saxe, R.; Kloebl, M.; Lanzenberger, R.; Lamm, C.			Acute stress alters neural patterns of value representation for others	NEUROIMAGE																	/0000-0003-2377-1791												1053-8119	1095-9572				APR 1	2020	209								116497	10.1016/j.neuroimage.2019.116497							WOS:000517885100002	31899285					
J	Pastor, Y; Pascual, E; Munoz, JJ; Martinez-Bravo, S				Pastor, Yolanda; Pascual, Elena; Munoz, Juan J.; Martinez-Bravo, Soraya			Wording Effect in the Measurement of Attitudes towards Dating Violence	PSYCHOSOCIAL INTERVENTION																Pastor, Yolanda/AAG-1949-2020	Pastor, Yolanda/0000-0003-0667-958X; Espol, Revista Tecnologica/0000-0002-0091-0114												1132-0559	2173-4712				APR	2020	29	1					19	28		10.5093/pi2019a15							WOS:000507383700003						
J	Lu, KL; Teng, J; Hao, N				Lu, Kelong; Teng, Jing; Hao, Ning			Gender of partner affects the interaction pattern during group creative idea generation	EXPERIMENTAL BRAIN RESEARCH																													0014-4819	1432-1106				MAY	2020	238	5					1157	1168		10.1007/s00221-020-05799-7		MAR 2020					WOS:000523375500001	32236641					
J	Czekoova, K; Shaw, DJ; Pokorna, Z; Brazdil, M				Czekoova, Kristina; Shaw, Daniel Joel; Pokorna, Zuzana; Brazdil, Milan			Dissociating Profiles of Social Cognitive Disturbances Between Mixed Personality and Anxiety Disorder	FRONTIERS IN PSYCHOLOGY																Shaw, Daniel/E-3362-2012; Czekoova, Kristina/E-3233-2012	Shaw, Daniel/0000-0003-1139-8301; Czekoova, Kristina/0000-0001-9198-1083												1664-1078					MAR 26	2020	11								563	10.3389/fpsyg.2020.00563							WOS:000525678700001	32273867					
J	Ng, V; Lee, PS; Ho, MHR; Kuykendall, L; Stark, S; Tay, L				Ng, Vincent; Lee, Philseok; Ho, Moon-Ho Ringo; Kuykendall, Lauren; Stark, Stephen; Tay, Louis			The Development and Validation of a Multidimensional Forced-Choice Format Character Measure: Testing the Thurstonian IRT Approach	JOURNAL OF PERSONALITY ASSESSMENT																Tay, Louis/AAW-1457-2020	Tay, Louis/0000-0002-5522-4728; Ng, Vincent/0000-0002-9784-7720												0022-3891	1532-7752															10.1080/00223891.2020.1739056		MAR 2020					WOS:000524687600001	32208939					
J	Salo, VC; Schunck, SJ; Humphreys, KL				Salo, Virginia C.; Schunck, Sara J.; Humphreys, Kathryn L.			Depressive symptoms in parents are associated with reduced empathy toward their young children	PLOS ONE																	Salo, Virginia/0000-0002-4270-102X												1932-6203					MAR 23	2020	15	3							e0230636	10.1371/journal.pone.0230636							WOS:000523730800001	32203542					
J	Gerace, A				Gerace, Adam			Roses by other names? Empathy, sympathy, and compassion in mental health nursing	INTERNATIONAL JOURNAL OF MENTAL HEALTH NURSING																Gerace, Adam/K-4091-2015	Gerace, Adam/0000-0001-8272-8799												1445-8330	1447-0349				AUG	2020	29	4					736	744		10.1111/inm.12714		MAR 2020					WOS:000520520300001	32190970					
J	Cohen, D; Bhushan, B; Hanks, R; Yoon, DP; Johnstone, B; Hunt, I				Cohen, Daniel; Bhushan, Braj; Hanks, Robin; Yoon, Dong Pil; Johnstone, Brick; Hunt, Issac			The right parietal lobe, sense of self, and empathy: cross-cultural, ethnic, and religious considerations	MENTAL HEALTH RELIGION & CULTURE																Bhushan, Braj/B-1173-2008													1367-4676	1469-9737				MAY 27	2020	23	5					375	397		10.1080/13674676.2020.1725454		MAR 2020					WOS:000558538200001						
J	Covarrubias, R; Landa, I; Gallimore, R				Covarrubias, Rebecca; Landa, Isidro; Gallimore, Ronald			Developing a Family Achievement Guilt Scale Grounded in First-Generation College Student Voices	PERSONALITY AND SOCIAL PSYCHOLOGY BULLETIN																	Covarrubias, Rebecca/0000-0002-9943-8496												0146-1672	1552-7433				NOV	2020	46	11					1553	1566	0146167220908382	10.1177/0146167220908382		MAR 2020					WOS:000523832600001	32172661					
J	Jansen, M; Overgaauw, S; De Bruijn, ERA				Jansen, Myrthe; Overgaauw, Sandy; De Bruijn, Ellen R. A.			Social Cognition and Obsessive-Compulsive Disorder: A Review of Subdomains of Social Functioning	FRONTIERS IN PSYCHIATRY																													1664-0640					MAR 13	2020	11								118	10.3389/fpsyt.2020.00118							WOS:000525599800001	32231594					
J	Rychlowska, M; Vanderwert, R				Rychlowska, Magdalena; Vanderwert, Ross			The Pacified Face: Early Embodiment Processes and the Use of Dummies	FRONTIERS IN PSYCHOLOGY																													1664-1078					MAR 13	2020	11								387	10.3389/fpsyg.2020.00387							WOS:000525581200001	32231618					
J	Giannou, K; Taylor, JR; Lander, K				Giannou, Kyriaki; Taylor, Jason R.; Lander, Karen			Exploring the relationship between mindfulness, compassion and unfamiliar face identification	JOURNAL OF COGNITIVE PSYCHOLOGY																Lander, Karen/N-9844-2019	Lander, Karen/0000-0002-4738-1176; Giannou, Kyriaki/0000-0001-9951-5052												2044-5911	2044-592X				APR 2	2020	32	3					298	322		10.1080/20445911.2020.1739693		MAR 2020					WOS:000519428200001						
J	Durgante, HB; Tomasi, LMB; de Lima, MMP; Dell'Aglio, DD				Durgante, Helen Bedinoto; Bedin Tomasi, Livia Maria; Pedroso de Lima, Margarida M.; Dell'Aglio, Debora Dalbosco			Long-term effects and impact of a positive psychology intervention for Brazilian retirees	CURRENT PSYCHOLOGY																Dell'Aglio, Debora Dalbosco/E-9310-2013; Bedin, Livia/J-6620-2015	Dell'Aglio, Debora Dalbosco/0000-0003-0149-6450; Bedin, Livia/0000-0002-7472-2255; Durgante, Helen/0000-0002-2044-6865; P. de Lima, Margarida/0000-0002-6239-1137												1046-1310	1936-4733															10.1007/s12144-020-00683-7		MAR 2020					WOS:000563994000002						
J	Mann, J; Lown, B; Touw, S				Mann, Julie; Lown, Beth; Touw, Sharon			Creating a culture of respect and interprofessional teamwork on a labor and birth unit: a multifaceted quality improvement project	JOURNAL OF INTERPROFESSIONAL CARE																													1356-1820	1469-9567															10.1080/13561820.2020.1733944		MAR 2020					WOS:000523157200001	32233884					
J	Logan, SW; Bogart, KR				Logan, Samuel W.; Bogart, Kathleen R.			The Effect of an Intervention on College Students' Attitudes Towards People with Disabilities and Self-Directed Mobility	INTERNATIONAL JOURNAL OF DISABILITY DEVELOPMENT AND EDUCATION																	Logan, Sam/0000-0001-8153-0967												1034-912X	1465-346X															10.1080/1034912X.2020.1738011		MAR 2020					WOS:000519314100001						
J	O'Neill, KK				O'Neill, Kate K.			Adolescence, Empathy, and the Gender Gap in Delinquency	FEMINIST CRIMINOLOGY																													1557-0851	1557-086X				OCT	2020	15	4					410	437	1557085120908332	10.1177/1557085120908332		MAR 2020					WOS:000523794300001						
J	Reitz, M; Waller, L; Chaskalson, M; Olivier, S; Rupprecht, S				Reitz, Megan; Waller, Lee; Chaskalson, Michael; Olivier, Sharon; Rupprecht, Silke			Developing leaders through mindfulness practice	JOURNAL OF MANAGEMENT DEVELOPMENT																Rupprecht, Silke/AAS-1620-2020	reitz, Megan/0000-0003-1238-6361; Waller, Lee/0000-0003-3250-6180												0262-1711	1758-7492				MAR 2	2020	39	2					223	239		10.1108/JMD-09-2018-0264		MAR 2020					WOS:000517834000001						
J	Van Doesum, NJ; de Vries, RE; Blokland, AAJ; Hill, JM; Kuhlman, DM; Stivers, AW; Tybur, JM; Van Lange, PAM				Van Doesum, Niels J.; de Vries, Reinout E.; Blokland, Arjan A. J.; Hill, Jessica M.; Kuhlman, David M.; Stivers, Adam W.; Tybur, Joshua M.; Van Lange, Paul A. M.			Social mindfulness: Prosocial the active way	JOURNAL OF POSITIVE PSYCHOLOGY																	de Vries, Reinout/0000-0002-4252-5839												1743-9760	1743-9779				MAR 3	2020	15	2					183	193		10.1080/17439760.2019.1579352							WOS:000515537400003						
J	Ardizzi, M; Calbi, M; Tavaglione, S; Umilta, MA; Gallese, V				Ardizzi, Martina; Calbi, Marta; Tavaglione, Simona; Umilta, Maria Alessandra; Gallese, Vittorio			Audience spontaneous entrainment during the collective enjoyment of live performances: physiological and behavioral measurements	SCIENTIFIC REPORTS																	Calbi, Marta/0000-0001-7555-0611												2045-2322					MAR 2	2020	10	1							3813	10.1038/s41598-020-60832-7							WOS:000562886200038	32123246					
J	Baldner, C; Mcginley, JJ				Baldner, Conrad; Mcginley, Jared J.			SELF-REPORT EMPATHY SCALES LACK CONSISTENCY: EVIDENCE FROM EXPLORATORY AND CONFIRMATORY FACTOR ANALYSIS	TPM-TESTING PSYCHOMETRICS METHODOLOGY IN APPLIED PSYCHOLOGY																Baldner, Conrad/P-4305-2014	Baldner, Conrad/0000-0003-0168-6617												1972-6325					MAR	2020	27	1					103	128		10.4473/TPM27.1.7							WOS:000588723800007						
J	Saracco-Alvarez, R; Fresan, A; Perez, VR; Garcia, RR; Orozco, RIE; Martinez, LRD; Tovilla-Zarate, CA; Neumann, JLO				Saracco-Alvarez, Ricardo; Fresan, Ana; Rodriguez Perez, Victor; Robles Garcia, Rebeca; Escamilla Orozco, Raul Ivan; Diaz Martinez, Leonila Rosa; Tovilla-Zarate, Carlos-Alfonso; Olivares Neumann, Jose Luis			Development of the Mexican Version of the Empathy Quotient	SALUD MENTAL																	Rodriguez, Victor/0000-0001-6615-8482												0185-3325					MAR-APR	2020	43	2					85	90		10.17711/SM.0185-3325.2020.012							WOS:000549966200005						
J	Akers, L; Andrews, JA; Lichtenstein, E; Severson, HH; Gordon, JS				Akers, Laura; Andrews, Judy A.; Lichtenstein, Edward; Severson, Herbert H.; Gordon, Judith S.			Effect of a Responsiveness-Based Support Intervention on Smokeless Tobacco Cessation: The UCare-ChewFree Randomized Clinical Trial	NICOTINE & TOBACCO RESEARCH																	Akers, Laura/0000-0003-2315-6481												1462-2203	1469-994X				MAR	2020	22	3					381	389		10.1093/ntr/ntz074							WOS:000546965200010	31070741					
J	Barrio Martinez, L; Martinez-Pampliega, A; Merino Ramos, L				Barrio Martinez, Laura; Martinez-Pampliega, Ana; Merino Ramos, Laura			MINDFUL PARENTING: A PILOT STUDY OF THE "BRIEF MINDFULNESS INTERVENTION PROGRAM" (BMIP) IN THE EDUCATIONAL CONTEXT	JOURNAL OF EVIDENCE-BASED PSYCHOTHERAPIES																MARTINEZ PAMPLIEGA, ANA/L-5282-2014	MARTINEZ PAMPLIEGA, ANA/0000-0001-9130-9553												2360-0853					MAR	2020	20	1					77	92									WOS:000543490600005						
J	Wagner, IC; Rutgen, M; Lamm, C				Wagner, Isabella C.; Ruetgen, Markus; Lamm, Claus			Pattern similarity and connectivity of hippocampal-neocortical regions support empathy for pain	SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE																	Wagner, Isabella/0000-0002-4383-8204												1749-5016	1749-5024				MAR	2020	15	3					273	284		10.1093/scan/nsaa045							WOS:000537536300002	32248233					
J	Bas-Sarmiento, P; Fernandez-Gutierrez, M; Baena-Banos, M; Correro-Bermejo, A; Soler-Martins, PS; de la Torre-Moyano, S				Bas-Sarmiento, Pilar; Fernandez-Gutierrez, Martina; Baena-Banos, Maria; Correro-Bermejo, Alba; Sergio Soler-Martins, Pablo; de la Torre-Moyano, Sonia			Empathy training in health sciences: A systematic review	NURSE EDUCATION IN PRACTICE																													1471-5953					MAR	2020	44								102739	10.1016/j.nepr.2020.102739							WOS:000528261100003	32220796					
J	Salvarani, V; Ardenghi, S; Rampoldi, G; Bani, M; Cannata, P; Ausili, D; Di Mauro, S; Strepparava, MG				Salvarani, Valerio; Ardenghi, Stefano; Rampoldi, Giulia; Bani, Marco; Cannata, Paola; Ausili, Davide; Di Mauro, Stefania; Strepparava, Maria Grazia			Predictors of psychological distress amongst nursing students: A multicenter cross-sectional study	NURSE EDUCATION IN PRACTICE																bani, marco/J-8529-2018; Ardenghi, Stefano/AAM-7545-2020	Ardenghi, Stefano/0000-0002-7057-1269; RAMPOLDI, GIULIA/0000-0003-2908-2735; bani, marco/0000-0002-6500-6513												1471-5953					MAR	2020	44								102758	10.1016/j.nepr.2020.102758							WOS:000528261100020	32234667					
J	Willems, R; Drossaert, C; Vuijk, P; Bohlmeijer, E				Willems, Renate; Drossaert, Constance; Vuijk, Patricia; Bohlmeijer, Ernst			Impact of Crisis Line Volunteering on Mental Wellbeing and the Associated Factors: A Systematic Review	INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH																	Willems, Renate/0000-0002-8643-0751													1660-4601				MAR	2020	17	5							1641	10.3390/ijerph17051641							WOS:000522389200181	32138360					
J	Williams, CR; Rodgers, PT; McLaughlin, JE; Angelo, TA; Shepherd, G				Williams, Charlene R.; Rodgers, Philip T.; McLaughlin, Jacqueline E.; Angelo, Thomas A.; Shepherd, Greene			Comparing Empathy Levels in Doctor of Pharmacy Students and Exemplary Pharmacist Preceptors	AMERICAN JOURNAL OF PHARMACEUTICAL EDUCATION																Angelo, Thomas/H-9485-2016	Angelo, Thomas/0000-0003-2155-3897												0002-9459	1553-6467				MAR 1	2020	84	3							7497	10.5688/ajpe7497							WOS:000525858800007	32313275					
J	Bermudez, MB; Costanzi, M; Macedo, MJA; Tatton-Ramos, T; Xavier, ACM; Ferrao, YA; Bentley, KH; Manfro, GG; Dreher, CB				Bermudez, Mariane B.; Costanzi, Monise; Macedo, Malu Joyce A.; Tatton-Ramos, Tiago; Xavier, Alice C. M.; Ferrao, Ygor A.; Bentley, Kate H.; Manfro, Gisele G.; Dreher, Carolina B.			Improved quality of life and reduced depressive symptoms in medical students after a single-session intervention	BRAZILIAN JOURNAL OF PSYCHIATRY																Ferrao, Ygor/ABD-3499-2020													1516-4446	1809-452X				MAR-APR	2020	42	2					145	152		10.1590/1516-4446-2019-0526							WOS:000525412600012	31859792					
J	Ryan, M; Formosa, P; Howarth, S; Staines, D				Ryan, Malcolm; Formosa, Paul; Howarth, Stephanie; Staines, Dan			Measuring morality in videogames research	ETHICS AND INFORMATION TECHNOLOGY																	Ryan, Malcolm/0000-0002-4878-0216; Howarth, Stephanie/0000-0001-6149-0064												1388-1957	1572-8439				MAR	2020	22	1					55	68		10.1007/s10676-019-09515-0							WOS:000521958800006						
J	Galang, CM; Obhi, SS				Galang, Carl Michael; Obhi, Sukhvinder S.			Automatic imitation does not predict levels of prosocial behaviour in a modified dictator game	ACTA PSYCHOLOGICA																													0001-6918	1873-6297				MAR	2020	204								103022	10.1016/j.actpsy.2020.103022							WOS:000521113600016	32028112					
J	Nitschke, JP; Bartz, JA				Nitschke, Jonas P.; Bartz, Jennifer A.			Lower digit ratio and higher endogenous testosterone are associated with lower empathic accuracy	HORMONES AND BEHAVIOR																Nitschke, Jonas/M-6526-2019	Nitschke, Jonas/0000-0002-3244-8585												0018-506X	1095-6867				MAR	2020	119								104648	10.1016/j.yhbeh.2019.104648							WOS:000520948600007	31785282					
J	Virat, M; Trouillet, R; Favre, D				Virat, M.; Trouillet, R.; Favre, D.			A French adaptation of the Compassionate Love Scale for teachers: Validation on a sample of teachers and correlation with teacher autonomous motivation	PSYCHOLOGIE FRANCAISE																	Virat, Mael/0000-0003-3417-4888												0033-2984					MAR	2020	65	1					61	77		10.1016/j.psfr.2018.03.003							WOS:000518474400005						
J	Wearne, TA; Osborne-Crowley, K; Logan, JA; Wilson, E; Rushby, J; McDonald, S				Wearne, Travis A.; Osborne-Crowley, Katherine; Logan, Jodie A.; Wilson, Emily; Rushby, Jacqueline; McDonald, Skye			Understanding How Others Feel: Evaluating the Relationship Between Empathy and Various Aspects of Emotion Recognition Following Severe Traumatic Brain Injury	NEUROPSYCHOLOGY																; Rushby, Jacqueline/D-1820-2010; McDonald, Skye/G-4118-2014	Logan, Jodie/0000-0003-1198-487X; Rushby, Jacqueline/0000-0002-5018-638X; McDonald, Skye/0000-0003-0723-6094; Wilson, Emily/0000-0002-1949-7657												0894-4105	1931-1559				MAR	2020	34	3					288	297		10.1037/neu0000609							WOS:000516711300004	31804103					
