PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Love, MM; Smith, AE; Lyall, SE; Mullins, JL; Cohn, TJ				Love, Michael M.; Smith, Adam E.; Lyall, Sarah E.; Mullins, Jaclyn L.; Cohn, Tracy J.			Exploring the Relationship Between Gay Affirmative Practice and Empathy Among Mental Health Professionals	JOURNAL OF MULTICULTURAL COUNSELING AND DEVELOPMENT																													0883-8534	2161-1912				APR	2015	43	2					83	96		10.1002/j.2161-1912.2015.00066.x							WOS:000352229200002						
J	Gainotti, G				Gainotti, Guido			Is the difference between right and left ATLs due to the distinction between general and social cognition or between verbal and non-verbal representations?	NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS																													0149-7634	1873-7528				APR	2015	51						296	312		10.1016/j.neubiorev.2015.02.004							WOS:000351809500022	25697904					
J	Czarna, AZ; Wrobel, M; Dufner, M; Zeigler-Hill, V				Czarna, Anna Z.; Wrobel, Monika; Dufner, Michael; Zeigler-Hill, Virgil			Narcissism and Emotional Contagion: Do Narcissists "Catch'' the Emotions of Others?	SOCIAL PSYCHOLOGICAL AND PERSONALITY SCIENCE																Wrobel, Monika/N-2569-2019; Czarna, Anna/Q-4654-2018	Wrobel, Monika/0000-0002-4326-6154; Czarna, Anna/0000-0002-9861-9455												1948-5506	1948-5514				APR	2015	6	3					318	324		10.1177/1948550614559652							WOS:000351472000010						
J	Grevenstein, D; Bluemke, M				Grevenstein, Dennis; Bluemke, Matthias			Can the Big Five explain the criterion validity of Sense of Coherence for mental health, life satisfaction, and personal distress?	PERSONALITY AND INDIVIDUAL DIFFERENCES																Bluemke, Matthias/V-2057-2019	Bluemke, Matthias/0000-0003-1493-7462; Grevenstein, Dennis/0000-0002-1422-0309												0191-8869					APR	2015	77						106	111		10.1016/j.paid.2014.12.053							WOS:000350181900019						
J	Hennion, S; Sequeira, H; D'Hondt, F; Duhamel, A; Lopes, R; Tyvaert, L; Derambure, P; Szurhaj, W; Delbeuck, X				Hennion, Sophie; Sequeira, Henrique; D'Hondt, Fabien; Duhamel, Alain; Lopes, Renaud; Tyvaert, Louise; Derambure, Philippe; Szurhaj, William; Delbeuck, Xavier			Arousal in response to neutral pictures is modified in temporal lobe epilepsy	EPILEPSY & BEHAVIOR																DELBEUCK, XAVIER/AAE-6539-2020; Hennion, Sophie/C-1023-2014; Derambure, Philippe/AAK-8546-2020; DELBEUCK, XAVIER/G-6228-2018	DELBEUCK, XAVIER/0000-0003-0869-8637; Hennion, Sophie/0000-0002-9418-8811; DELBEUCK, XAVIER/0000-0003-0869-8637; Szurhaj, William/0000-0003-4112-3691; D'Hondt, Fabien/0000-0001-5683-0490; Lopes, Renaud/0000-0002-2425-2283												1525-5050	1525-5069				APR	2015	45						15	20		10.1016/j.yebeh.2015.02.005							WOS:000353830700003	25792137					
J	Hockley, OJ; Langdon, PE				Hockley, O. J.; Langdon, P. E.			Men with intellectual disabilities with a history of sexual offending: empathy for victims of sexual and non-sexual crimes	JOURNAL OF INTELLECTUAL DISABILITY RESEARCH																Langdon, Peter/B-3212-2008	Langdon, Peter/0000-0002-7745-1825												0964-2633	1365-2788				APR	2015	59	4			SI		332	341		10.1111/jir.12137							WOS:000351176600004	24761788					
J	Herbet, G; Lafargue, G; Moritz-Gasser, S; de Champfleur, NM; Costi, E; Bonnetblanc, F; Duffau, H				Herbet, Guillaume; Lafargue, Gilles; Moritz-Gasser, Sylvie; de Champfleur, Nicolas Menjot; Costi, Emanuele; Bonnetblanc, Francois; Duffau, Hugues			A disconnection account of subjective empathy impairments in diffuse low-grade glioma patients	NEUROPSYCHOLOGIA																	Bonnetblanc, Francois/0000-0002-7167-9183; Herbet, Guillaume/0000-0001-6690-254X												0028-3932	1873-3514				APR	2015	70						165	176		10.1016/j.neuropsychologia.2015.02.015							WOS:000354596900017	25687031					
J	Happ, C; Melzer, A; Steffgen, G				Happ, Christian; Melzer, Andre; Steffgen, Georges			Like the Good or Bad Guy-Empathy in Antisocial and Prosocial Games	PSYCHOLOGY OF POPULAR MEDIA CULTURE																													2160-4134	2160-4142				APR	2015	4	2					80	96		10.1037/ppm0000021							WOS:000438627000003						
J	Taylor, LD				Taylor, Laramie D.			Investigating Fans of Fictional Texts: Fan Identity Salience, Empathy, and Transportation	PSYCHOLOGY OF POPULAR MEDIA CULTURE																													2160-4134	2160-4142				APR	2015	4	2					172	187		10.1037/ppm0000028							WOS:000438627000009						
J	Dugan, JP; Turman, NT; Torrez, MA				Dugan, John P.; Turman, Natasha T.; Torrez, Mark Anthony			When Recreation is More Than Just Sport: Advancing the Leadership Development of Students in Intramurals and Club Sports	RECREATIONAL SPORTS JOURNAL																													1558-8661	1558-867X				APR	2015	39	1			SI		37	48		10.1123/rsj.2015-0008							WOS:000373057600005						
J	Romero, E; Villar, P; Lopez-Romero, L				Romero, Estrella; Villar, Paula; Lopez-Romero, Laura			Assessing six factors in Spain: Validation of the HEXACO-100 in relation to the Five Factor Model and other conceptually relevant criteria	PERSONALITY AND INDIVIDUAL DIFFERENCES																Villar, Paula/H-8668-2015; Lopez-Romero, Laura/H-9173-2015; ROMERO, ESTRELLA/C-6079-2011; Romero, Estrella/AAR-7798-2020	Villar, Paula/0000-0001-5476-6720; Lopez-Romero, Laura/0000-0003-0513-6698; ROMERO, ESTRELLA/0000-0002-9239-2544; Romero, Estrella/0000-0002-9239-2544												0191-8869					APR	2015	76						75	81		10.1016/j.paid.2014.11.056							WOS:000349268500014						
J	Richman, SB; DeWall, CN; Wolff, MN				Richman, Stephanie B.; DeWall, C. Nathan; Wolff, Michelle N.			Avoiding affection, avoiding altruism: Why is avoidant attachment related to less helping?	PERSONALITY AND INDIVIDUAL DIFFERENCES																Richman, Stephanie/L-5724-2019													0191-8869					APR	2015	76						193	197		10.1016/j.paid.2014.12.018							WOS:000349268500034						
J	Helsen, K; Vlaeyen, JWS; Goubert, L				Helsen, Kim; Vlaeyen, Johan W. S.; Goubert, Liesbet			Indirect Acquisition of Pain-Related Fear: An Experimental Study of Observational Learning Using Coloured Cold Metal Bars	PLOS ONE																Vlaeyen, Johan/P-9070-2019; Goubert, Liesbet/J-9607-2012	Vlaeyen, Johan/0000-0003-0437-6665; Goubert, Liesbet/0000-0002-7657-5148												1932-6203					MAR 25	2015	10	3							e0117236	10.1371/journal.pone.0117236							WOS:000351880000005	25806969					
J	Tunney, RJ; Ziegler, FV				Tunney, Richard J.; Ziegler, Fenja V.			Surrogate utility estimation by long-term partners and unfamiliar dyads	FRONTIERS IN PSYCHOLOGY																; Ziegler, Fenja V./J-4482-2013	Tunney, Richard/0000-0003-4673-757X; Ziegler, Fenja V./0000-0002-3519-9262												1664-1078					MAR 25	2015	6								315	10.3389/fpsyg.2015.00315							WOS:000351713900001	25859227					
J	Motomura, Y; Takeshita, A; Egashira, Y; Nishimura, T; Kim, YK; Watanuki, S				Motomura, Yuki; Takeshita, Akira; Egashira, Yuka; Nishimura, Takayuki; Kim, Yeon-Kyu; Watanuki, Shigeki			Inter-individual relationships in empathic traits and feedback-related fronto-central brain activity: an event-related potential study	JOURNAL OF PHYSIOLOGICAL ANTHROPOLOGY																Watanuki, Shigeki/K-2406-2017	Watanuki, Shigeki/0000-0003-4256-8828; Nishimura, Takayuki/0000-0001-5791-7512												1880-6805					MAR 24	2015	34								14	10.1186/s40101-015-0053-7							WOS:000358032800001	25857235					
J	Young, JS; Smith, DV; Coutlee, CG; Huettel, SA				Young, Jacob S.; Smith, David V.; Coutlee, Christopher G.; Huettel, Scott A.			Synchrony between sensory and cognitive networks is associated with subclinical variation in autistic traits	FRONTIERS IN HUMAN NEUROSCIENCE																Young, Jacob/AAE-6194-2020; Smith, David V./A-5487-2011	Smith, David V./0000-0001-5754-9633												1662-5161					MAR 23	2015	9								146	10.3389/fnhum.2015.00146							WOS:000352487700001	25852527					
J	Motomura, Y; Takeshita, A; Egashira, Y; Nishimura, T; Kim, YK; Watanuki, S				Motomura, Yuki; Takeshita, Akira; Egashira, Yuka; Nishimura, Takayuki; Kim, Yeon-kyu; Watanuki, Shigeki			Interaction between valence of empathy and familiarity: is it difficult to empathize with the positive events of a stranger?	JOURNAL OF PHYSIOLOGICAL ANTHROPOLOGY																Watanuki, Shigeki/K-2406-2017	Watanuki, Shigeki/0000-0003-4256-8828; Nishimura, Takayuki/0000-0001-5791-7512												1880-6805					MAR 22	2015	34								13	10.1186/s40101-015-0049-3							WOS:000352124200001	25858485					
J	Haas, BW; Brook, M; Remillard, L; Ishak, A; Anderson, IW; Filkowski, MM				Haas, Brian W.; Brook, Michael; Remillard, Laura; Ishak, Alexandra; Anderson, Ian W.; Filkowski, Megan M.			I Know How You Feel: The Warm-Altruistic Personality Profile and the Empathic Brain	PLOS ONE																													1932-6203					MAR 13	2015	10	3							e0120639	10.1371/journal.pone.0120639							WOS:000351277500131	25769028					
J	Melchers, M; Montag, C; Markett, S; Reuter, M				Melchers, Martin; Montag, Christian; Markett, Sebastian; Reuter, Martin			Assessment of empathy via self-report and behavioural paradigms: data on convergent and discriminant validity	COGNITIVE NEUROPSYCHIATRY																Montag, Christian/H-6536-2019													1354-6805	1464-0619				MAR 4	2015	20	2					157	171		10.1080/13546805.2014.991781							WOS:000348662100007	25530230					
J	Sliter, MT; Boyd, EM				Sliter, Michael T.; Boyd, Elizabeth M.			But we're here to help! Positive buffers of the relationship between outsider incivility and employee outcomes	EUROPEAN JOURNAL OF WORK AND ORGANIZATIONAL PSYCHOLOGY																													1359-432X	1464-0643				MAR 4	2015	24	2					225	238		10.1080/1359432X.2014.903240							WOS:000348522300005						
J	Etengoff, C; Daiute, C				Etengoff, Chana; Daiute, Colette			Clinicians' Perspective of the Relational Processes for Family and Individual Development During the Mediation of Religious and Sexual Identity Disclosure	JOURNAL OF HOMOSEXUALITY																	Etengoff, Chana/0000-0001-7434-9879												0091-8369	1540-3602				MAR 4	2015	62	3					394	426		10.1080/00918369.2014.977115							WOS:000347696400007	25364980					
J	Mitsopoulou, E; Giovazolias, T				Mitsopoulou, Effrosyni; Giovazolias, Theodoros			Personality traits, empathy and bullying behavior: A meta-analytic approach	AGGRESSION AND VIOLENT BEHAVIOR																													1359-1789	1873-6335				MAR-APR	2015	21						61	72		10.1016/j.avb.2015.01.007							WOS:000351790100008						
J	Simpson, A; Laham, SM				Simpson, Ain; Laham, Simon M.			Different relational models underlie prototypical left and right positions on social issues	EUROPEAN JOURNAL OF SOCIAL PSYCHOLOGY																Laham, Simon/W-9285-2018	Laham, Simon/0000-0002-9101-9553												0046-2772	1099-0992				MAR	2015	45	2					204	217		10.1002/ejsp.2074							WOS:000351623800007						
J	Toiler, G; Adhimoolam, B; Grunwald, T; Huppertz, HJ; Kurthen, M; Rankin, KP; Jokeit, H				Toiler, Gianina; Adhimoolam, Babu; Grunwald, Thomas; Huppertz, Hans-Juergen; Kurthen, Martin; Rankin, Katherine P.; Jokeit, Hennric			Right mesial temporal lobe epilepsy impairs empathy-related brain responses to dynamic fearful faces	JOURNAL OF NEUROLOGY																	Huppertz, Hans-Jurgen/0000-0003-3856-9094												0340-5354	1432-1459				MAR	2015	262	3					729	741		10.1007/s00415-014-7622-2							WOS:000351469200029	25572160					
J	Brown, CM; McLean, JL				Brown, Christina M.; McLean, Julia L.			Anthropomorphizing Dogs: Projecting One's Own Personality and Consequences for Supporting Animal Rights	ANTHROZOOS																													0892-7936	1753-0377				MAR	2015	28	1					73	86		10.2752/089279315X14129350721975							WOS:000350781900006						
J	Buckels, EE; Beall, AT; Hofer, MK; Lin, EY; Zhou, ZN; Schaller, M				Buckels, Erin E.; Beall, Alec T.; Hofer, Marlise K.; Lin, Eden Y.; Zhou, Zenan; Schaller, Mark			Individual Differences in Activation of the Parental Care Motivational System: Assessment, Prediction, and Implications	JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY																Buckels, Erin/M-6497-2013; Buckels, Erin/F-3687-2017	Buckels, Erin/0000-0002-8782-3776												0022-3514	1939-1315				MAR	2015	108	3					497	514		10.1037/pspp0000023							WOS:000350975800007	25559194					
J	Schweisfurth, TG; Herstatt, C				Schweisfurth, Tim G.; Herstatt, Cornelius			Embedded (Lead) Users as Catalysts to Product Diffusion	CREATIVITY AND INNOVATION MANAGEMENT																Schweisfurth, Tim/P-4132-2018	Schweisfurth, Tim/0000-0002-6774-3912												0963-1690	1467-8691				MAR	2015	24	1					151	168		10.1111/caim.12106							WOS:000350278600011						
J	Rockstuhl, T; Ang, S; Ng, KY; Lievens, F; Van Dyne, L				Rockstuhl, Thomas; Ang, Soon; Ng, Kok-Yee; Lievens, Filip; Van Dyne, Linn			Putting Judging Situations Into Situational Judgment Tests: Evidence From Intercultural Multimedia SJTs	JOURNAL OF APPLIED PSYCHOLOGY																Rockstuhl, Thomas/Q-7811-2019	Rockstuhl, Thomas/0000-0001-6430-9056; Lievens, Filip/0000-0002-9487-5187												0021-9010	1939-1854				MAR	2015	100	2					464	480		10.1037/a0038098							WOS:000350553700011	25285384					
J	Fung, ALC; Gerstein, LH; Chan, YC; Engebretson, J				Fung, Annis L. C.; Gerstein, Lawrence H.; Chan, Yuichung; Engebretson, Jackie			Relationship of Aggression to Anxiety, Depression, Anger, and Empathy in Hong Kong	JOURNAL OF CHILD AND FAMILY STUDIES																Chan, Jacob Yuichung/AAD-4412-2020	FUNG, Lai Chu Annis/0000-0002-5920-4003												1062-1024	1573-2843				MAR	2015	24	3					821	831		10.1007/s10826-013-9892-1							WOS:000350342100024						
J	Shepherd, DA; Patzelt, H				Shepherd, Dean A.; Patzelt, Holger			Harsh Evaluations of Entrepreneurs Who Fail: The Role of Sexual Orientation, Use of Environmentally Friendly Technologies, and Observers' Perspective Taking	JOURNAL OF MANAGEMENT STUDIES																	Patzelt, Holger/0000-0001-9886-8374												0022-2380	1467-6486				MAR	2015	52	2					253	284		10.1111/joms.12103							WOS:000349677600004						
J	van Noorden, THJ; Haselager, GJT; Cillessen, AHN; Bukowski, WM				van Noorden, Tirza H. J.; Haselager, Gerbert J. T.; Cillessen, Antonius H. N.; Bukowski, William M.			Empathy and Involvement in Bullying in Children and Adolescents: A Systematic Review	JOURNAL OF YOUTH AND ADOLESCENCE																													0047-2891	1573-6601				MAR	2015	44	3					637	657		10.1007/s10964-014-0135-6							WOS:000349605600006	24894581					
J	Grynberg, D; Pollatos, O				Grynberg, Delphine; Pollatos, Olga			Perceiving one's body shapes empathy	PHYSIOLOGY & BEHAVIOR																Grynberg, Delphine/K-6853-2019	Grynberg, Delphine/0000-0002-4588-4116												0031-9384					MAR 1	2015	140						54	60		10.1016/j.physbeh.2014.12.026							WOS:000349588400008	25497886					
J	Royzman, EB; Landy, JF; Leeman, RF				Royzman, Edward B.; Landy, Justin F.; Leeman, Robert F.			Are Thoughtful People More Utilitarian? CRT as a Unique Predictor of Moral Minimalism in the Dilemmatic Context	COGNITIVE SCIENCE																Landy, Justin/AAB-7855-2019	Landy, Justin/0000-0002-4082-9505												0364-0213	1551-6709				MAR	2015	39	2					325	352		10.1111/cogs.12136							WOS:000351281700004	24976510					
J	Espelage, DL; Low, S; Polanin, JR; Brown, EC				Espelage, Dorothy L.; Low, Sabina; Polanin, Joshua R.; Brown, Eric C.			Clinical trial of Second Step (c) middle-school program: Impact on aggression & victimization	JOURNAL OF APPLIED DEVELOPMENTAL PSYCHOLOGY																Polanin, Joshua/M-8800-2019; Polanin, Joshua/ABD-8033-2020	Polanin, Joshua/0000-0001-5100-0164												0193-3973	1873-7900				MAR-APR	2015	37				SI		52	63		10.1016/j.appdev.2014.11.007							WOS:000354157400006						
J	Koopman, EM; Hakemulder, F				Koopman, Eva Maria (Emy); Hakemulder, Frank			Effects of Literature on Empathy and Self-Reflection: A Theoretical-Empirical Framework	JOURNAL OF LITERARY THEORY																													1862-5290	1862-8990				MAR	2015	9	1					79	111		10.1515/jlt-2015-0005							WOS:000214486700005						
J	Hu, Y; Strang, S; Weber, B				Hu, Yang; Strang, Sabrina; Weber, Bernd			Helping or punishing strangers: neural correlates of altruistic decisions as third-party and of its relation to empathic concern	FRONTIERS IN BEHAVIORAL NEUROSCIENCE																Weber, Bernd/H-5244-2012; Weber, Bernd/L-9702-2019	Weber, Bernd/0000-0002-7811-9605; Weber, Bernd/0000-0002-7811-9605												1662-5153					FEB 18	2015	9								24	10.3389/fnbeh.2015.00024							WOS:000349764900001	25741254					
J	Yeh, ZT; Lo, CY; Tsai, MD; Tsai, MC				Yeh, Zai-Ting; Lo, Chiao-Yu; Tsai, Ming-Dar; Tsai, Ming-Cheng			Mentalizing ability in patients with prefrontal cortex damage	JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY																													1380-3395	1744-411X				FEB 7	2015	37	2					128	139		10.1080/13803395.2014.992864							WOS:000350682700002	25692803					
J	Perez-Rodrigueza, MM; Mahon, K; Russo, M; Ungar, AK; Burdick, KE				Mercedes Perez-Rodrigueza, M.; Mahon, Katie; Russo, Manuela; Ungar, Allison K.; Burdick, Katherine E.			Oxytocin and social cognition in affective and psychotic disorders	EUROPEAN NEUROPSYCHOPHARMACOLOGY																Rodriguez, Maria DLM Perez/B-9410-2013	Rodriguez, Maria DLM Perez/0000-0001-5137-1993												0924-977X	1873-7862				FEB	2015	25	2					265	282		10.1016/j.euroneuro.2014.07.012							WOS:000351031700013	25153535					
J	Boyraz, G; Waits, JB				Boyraz, Gueler; Waits, J. Brandon			Reciprocal associations among self-focused attention, self-acceptance, and empathy: A two-wave panel study	PERSONALITY AND INDIVIDUAL DIFFERENCES																													0191-8869					FEB	2015	74						84	89		10.1016/j.paid.2014.09.042							WOS:000347596300015						
J	Barraza, JA; Alexander, V; Beavin, LE; Terris, ET; Zak, PJ				Barraza, Jorge A.; Alexander, Veronika; Beavin, Laura E.; Terris, Elizabeth T.; Zak, Paul J.			The heart of the story: Peripheral physiology during narrative exposure predicts charitable giving	BIOLOGICAL PSYCHOLOGY																													0301-0511	1873-6246				FEB	2015	105						138	143		10.1016/j.biopsycho.2015.01.008							WOS:000349912100016	25617658					
J	Sheen, K; Spiby, H; Slade, P				Sheen, Kayleigh; Spiby, Helen; Slade, Pauline			Exposure to traumatic perinatal experiences and posttraumatic stress symptoms in midwives: Prevalence and association with burnout	INTERNATIONAL JOURNAL OF NURSING STUDIES																	Sheen, Kayleigh/0000-0003-1254-1763												0020-7489	1873-491X				FEB	2015	52	2					578	587		10.1016/j.ijnurstu.2014.11.006							WOS:000348882200009	25561076					
