PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Ferguson, E; Ward, JW; Skatova, A; Cassaday, HJ; Bibby, PA; Lawrence, C				Ferguson, Eamonn; Ward, Jane W.; Skatova, Anya; Cassaday, Helen J.; Bibby, Peter A.; Lawrence, Claire			Health specific traits beyond the Five Factor Model, cognitive processes and trait expression: replies to Watson (2012), Matthews (2012) and Haslam, Jetten, Reynolds, and Reicher (2012)	HEALTH PSYCHOLOGY REVIEW																Lawrence, Claire/P-1058-2018; Skatova, Anya/B-7076-2016	Lawrence, Claire/0000-0001-6787-9716; Skatova, Anya/0000-0003-0300-4990; Ferguson, Eamonn/0000-0002-7678-1451; Cassaday, Helen/0000-0002-9227-373X; O'Hara, Jane/0000-0001-5551-9975												1743-7199	1743-7202				MAY 1	2013	7			1			S85	S103		10.1080/17437199.2012.701061							WOS:000320068800007						
J	Ferguson, E				Ferguson, Eamonn			Personality is of central concern to understand health: towards a theoretical model for health psychology	HEALTH PSYCHOLOGY REVIEW																Lawrence, Claire/P-1058-2018; Maltby, John/A-9338-2012; Maltby, John/S-4021-2019	Lawrence, Claire/0000-0001-6787-9716; Maltby, John/0000-0002-0621-9359; Maltby, John/0000-0002-0621-9359; Ferguson, Eamonn/0000-0002-7678-1451												1743-7199	1743-7202				MAY 1	2013	7			1			S32	S70		10.1080/17437199.2010.547985							WOS:000320068800003						
J	Mercer, L; Becerra, R				Mercer, L.; Becerra, R.			A unique emotional processing profile of euthymic bipolar disorder? A critical review	JOURNAL OF AFFECTIVE DISORDERS																	Becerra, Rodrigo/0000-0001-8286-7254												0165-0327	1573-2517				APR 25	2013	146	3					295	309		10.1016/j.jad.2012.10.030							WOS:000315580700001	23218848					
J	Gleichgerrcht, E; Decety, J				Gleichgerrcht, Ezequiel; Decety, Jean			Empathy in Clinical Practice: How Individual Dispositions, Gender, and Experience Moderate Empathic Concern, Burnout, and Emotional Distress in Physicians	PLOS ONE																	Gleichgerrcht, Ezequiel/0000-0002-4212-4146												1932-6203					APR 19	2013	8	4							e61526	10.1371/journal.pone.0061526							WOS:000317909500040	23620760					
J	Gleichgerrcht, E; Young, L				Gleichgerrcht, Ezequiel; Young, Liane			Low Levels of Empathic Concern Predict Utilitarian Moral Judgment	PLOS ONE																	Gleichgerrcht, Ezequiel/0000-0002-4212-4146												1932-6203					APR 4	2013	8	4							e60418	10.1371/journal.pone.0060418							WOS:000319108100040	23593213					
J	Rascovsky, K; Grossman, M				Rascovsky, Katya; Grossman, Murray			Clinical diagnostic criteria and classification controversies in frontotemporal lobar degeneration	INTERNATIONAL REVIEW OF PSYCHIATRY																													0954-0261	1369-1627				APR	2013	25	2					145	158		10.3109/09540261.2013.763341							WOS:000318034000004	23611345					
J	Dinsdale, N; Crespi, BJ				Dinsdale, Natalie; Crespi, Bernard J.			THE BORDERLINE EMPATHY PARADOX: EVIDENCE AND CONCEPTUAL MODELS FOR EMPATHIC ENHANCEMENTS IN BORDERLINE PERSONALITY DISORDER	JOURNAL OF PERSONALITY DISORDERS																													0885-579X	1943-2763				APR	2013	27	2					172	195									WOS:000316829500004	23514182					
J	Tello, FP; Egido, BD; Ortiz, MAC; Gandara, MVD				Holgado Tello, Francisco Pablo; Delgado Egido, Begona; Carrasco Ortiz, Miguel A.; Del Barrio Gandara, M. V.			Interpersonal Reactivity Index: Analysis of Invariance and Gender Differences in Spanish Youths	CHILD PSYCHIATRY & HUMAN DEVELOPMENT																Carrasco, Miguel A./C-6207-2011; Delgado, Begona/AAA-2734-2019; Holgado-Tello, Fco. Pablo/Z-5644-2019	Carrasco, Miguel A./0000-0003-3282-818X; Delgado, Begona/0000-0002-2821-0873; Holgado-Tello, Fco. Pablo/0000-0003-0769-5901												0009-398X	1573-3327				APR	2013	44	2					320	333		10.1007/s10578-012-0327-9							WOS:000316490700009	22890826					
J	Goel, S; Voordeckers, W; van Gils, A; van den Heuvel, J				Goel, Sanjay; Voordeckers, Wim; van Gils, Anita; van den Heuvel, Jeroen			CEO's empathy and salience of socioemotional wealth in family SMEs - The moderating role of external directors	ENTREPRENEURSHIP AND REGIONAL DEVELOPMENT																Voordeckers, Wim/C-2239-2018	Voordeckers, Wim/0000-0001-7041-3933												0898-5626	1464-5114				APR 1	2013	25	3-4					111	134		10.1080/08985626.2012.710262							WOS:000316072500001						
J	Altan-Aytun, O; Yagmurlu, B; Yavuz, HM				Altan-Aytun, Ozge; Yagmurlu, Bilge; Yavuz, H. Melis			Turkish Mothers' Coping with Children's Negative Emotions: A Brief Report	JOURNAL OF CHILD AND FAMILY STUDIES																	Yavuz, Melis/0000-0002-2780-1962												1062-1024	1573-2843				APR	2013	22	3					437	443		10.1007/s10826-012-9597-x							WOS:000316386900013						
J	Paulus, FM; Kamp-Becker, I; Krach, S				Paulus, Frieder M.; Kamp-Becker, Inge; Krach, Soeren			Demands in reflecting about another's motives and intentions modulate vicarious embarrassment in autism spectrum disorders	RESEARCH IN DEVELOPMENTAL DISABILITIES																													0891-4222					APR	2013	34	4					1312	1321		10.1016/j.ridd.2013.01.009							WOS:000316532700023	23417136					
J	Edele, A; Dziobek, I; Keller, M				Edele, Aileen; Dziobek, Isabel; Keller, Monika			Explaining altruistic sharing in the dictator game: The role of affective empathy, cognitive empathy, and justice sensitivity	LEARNING AND INDIVIDUAL DIFFERENCES																Edele, Aileen/AAP-2691-2020; Dziobek, isabel/ABB-4928-2020													1041-6080	1873-3425				APR	2013	24						96	102		10.1016/j.lindif.2012.12.020							WOS:000317542700011						
J	Ibanez, A; Huepe, D; Gempp, R; Gutierrez, V; Rivera-Rei, A; Toledo, MI				Ibanez, Agustin; Huepe, David; Gempp, Rene; Gutierrez, Virna; Rivera-Rei, Alvaro; Isabel Toledo, Maria			Empathy, sex and fluid intelligence as predictors of theory of mind	PERSONALITY AND INDIVIDUAL DIFFERENCES																Ibanez, Agustin/H-7976-2015	Ibanez, Agustin/0000-0001-6758-5101; Huepe, David/0000-0001-8351-5314; Gempp, Rene/0000-0002-0427-6894; Rivera-Rei, Alvaro/0000-0002-3674-7291												0191-8869					APR	2013	54	5					616	621		10.1016/j.paid.2012.11.022							WOS:000314438100013						
J	Heym, N; Ferguson, E; Lawrence, C				Heym, Nadja; Ferguson, Eamonn; Lawrence, Claire			The P-psychopathy continuum: Facets of Psychoticism and their associations with psychopathic tendencies	PERSONALITY AND INDIVIDUAL DIFFERENCES																Lawrence, Claire/P-1058-2018	Lawrence, Claire/0000-0001-6787-9716; Ferguson, Eamonn/0000-0002-7678-1451; Heym, Nadja/0000-0003-2414-8854												0191-8869					APR	2013	54	6					773	778		10.1016/j.paid.2012.12.001							WOS:000315553000017						
J	Kalshoven, K; Den Hartog, DN; De Hoogh, AHB				Kalshoven, Karianne; Den Hartog, Deanne N.; De Hoogh, Annebel H. B.			Ethical Leadership and Follower Helping and Courtesy: Moral Awareness and Empathic Concern as Moderators	APPLIED PSYCHOLOGY-AN INTERNATIONAL REVIEW-PSYCHOLOGIE APPLIQUEE-REVUE INTERNATIONALE																													0269-994X	1464-0597				APR	2013	62	2					211	235		10.1111/j.1464-0597.2011.00483.x							WOS:000315697500002						
J	Mascaro, JS; Rilling, JK; Negi, LT; Raison, CL				Mascaro, Jennifer S.; Rilling, James K.; Negi, Lobsang Tenzin; Raison, Charles L.			Pre-existing brain function predicts subsequent practice of mindfulness and compassion meditation	NEUROIMAGE																, jenny/AAC-8282-2019; Raison, Charles L/N-6972-2018	Raison, Charles L/0000-0001-6687-0066												1053-8119	1095-9572				APR 1	2013	69						35	42		10.1016/j.neuroimage.2012.12.021							WOS:000314627800004	23266748					
J	Liew, SL; Sheng, T; Aziz-Zadeh, L				Liew, Sook-Lei; Sheng, Tong; Aziz-Zadeh, Lisa			Experience with an amputee modulates one's own sensorimotor response during action observation	NEUROIMAGE																Sheng, Tong/C-6306-2019	Sheng, Tong/0000-0003-1067-7608												1053-8119					APR 1	2013	69						138	145		10.1016/j.neuroimage.2012.12.028							WOS:000314627800015	23268784					
J	Bodden, ME; Kubler, D; Knake, S; Menzler, K; Heverhagen, JT; Sommer, J; Kalbe, E; Krach, S; Dodel, R				Bodden, Maren E.; Kuebler, Dorothee; Knake, Susanne; Menzler, Katja; Heverhagen, Johannes T.; Sommer, Jens; Kalbe, Elke; Krach, Soeren; Dodel, Richard			Comparing the neural correlates of affective and cognitive theory of mind using fMRI: Involvement of the basal ganglia in affective theory of mind	ADVANCES IN COGNITIVE PSYCHOLOGY																	Kubler, Dorothee/0000-0001-5097-0281; Knake, Susanne/0000-0002-6298-0513; Heverhagen, Johannes/0000-0002-5416-6650												1895-1171					MAR 31	2013	9	1					32	43		10.5709/acp-0129-6							WOS:000209291200004	23853676					
J	Beadle, JN; Tranel, D; Cohen, NJ; Duff, MC				Beadle, J. N.; Tranel, D.; Cohen, N. J.; Duff, M. C.			Empathy in hippocannpal amnesia	FRONTIERS IN PSYCHOLOGY																	Tranel, Daniel/0000-0002-1338-1389												1664-1078					MAR 22	2013	4								69	10.3389/fpsyg.2013.00069							WOS:000330804900001	23526601					
J	Manera, V; Grandi, E; Colle, L				Manera, Valeria; Grandi, Elisa; Colle, Livia			Susceptibility to emotional contagion for negative emotions improves detection of smile authenticity	FRONTIERS IN HUMAN NEUROSCIENCE																Manera, Valeria/O-3498-2016	Manera, Valeria/0000-0003-4490-4485												1662-5161					MAR 18	2013	7								6	10.3389/fnhum.2013.00006							WOS:000316984400001	23508036					
J	Numata, J				Numata, Jun			EFFECTS OF A LETTER-WRITING TASK ON EMPATHY TOWARD JAPANESE-BRAZILIANS AS OUT-GROUP MEMBERS: AN EDUCATIONAL METHOD FOR INTERCULTURAL UNDERSTANDING IN UNIVERSITIES AND COLLEGES	PSYCHOLOGIA																													0033-2852	1347-5916				MAR	2013	56	1					45	56		10.2117/psysoc.2013.45							WOS:000318452600004						
J	Kocak, C; Onen, AS				Kocak, Canan; Onen, Aysem Seda			Emphatic Tendency Scale for Student Teachers: Validity and Reliability Studies	KURAM VE UYGULAMADA EGITIM BILIMLERI																													1303-0485					SPR	2013	13	2					958	964									WOS:000317985100015						
J	Thoma, P; Friedmann, C; Suchan, B				Thoma, Patrizia; Friedmann, Christine; Suchan, Boris			Empathy and social problem solving in alcohol dependence, mood disorders and selected personality disorders	NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS																Suchan, Boris/G-6068-2017; Suchan, Boris/ABE-2512-2020	Suchan, Boris/0000-0003-2934-0263												0149-7634	1873-7528				MAR	2013	37	3					448	470		10.1016/j.neubiorev.2013.01.024							WOS:000317548100017	23396051					
J	Komeda, H; Tsunemi, K; Inohara, K; Kusumi, T; Rapp, DN				Komeda, Hidetsugu; Tsunemi, Kohei; Inohara, Keisuke; Kusumi, Takashi; Rapp, David N.			Beyond disposition: The processing consequences of explicit and implicit invocations of empathy	ACTA PSYCHOLOGICA																	Kusumi, Takashi/0000-0001-7968-2304												0001-6918	1873-6297				MAR	2013	142	3					349	355		10.1016/j.actpsy.2013.01.002							WOS:000317165400008	23422288					
J	Diekmann, KA; Walker, SDS; Galinsky, AD; Tenbrunsel, AE				Diekmann, Kristina A.; Walker, Sheli D. Sillito; Galinsky, Adam D.; Tenbrunsel, Ann E.			Double Victimization in the Workplace: Why Observers Condemn Passive Victims of Sexual Harassment	ORGANIZATION SCIENCE																													1047-7039					MAR-APR	2013	24	2					614	628		10.1287/orsc.1120.0753							WOS:000316514400016						
J	Buckley, L; Davidson, C				Buckley, Lisa; Davidson, Cathy			A psychosocial model of young adult passengers' intervening in unsafe driving of their friends	ACCIDENT ANALYSIS AND PREVENTION																Buckley, Lisa/U-7467-2018	Buckley, Lisa/0000-0003-1542-938X												0001-4575	1879-2057				MAR	2013	51						98	103		10.1016/j.aap.2012.10.015							WOS:000315617000013	23201758					
J	McDonald, S				McDonald, Skye			Impairments in Social Cognition Following Severe Traumatic Brain Injury	JOURNAL OF THE INTERNATIONAL NEUROPSYCHOLOGICAL SOCIETY																McDonald, Skye/G-4118-2014	McDonald, Skye/0000-0003-0723-6094												1355-6177	1469-7661				MAR	2013	19	3					231	246		10.1017/S1355617712001506							WOS:000316195900001	23351330					
J	Poteat, VP; DiGiovanni, CD; Scheer, JR				Poteat, V. Paul; DiGiovanni, Craig D.; Scheer, Jillian R.			Predicting Homophobic Behavior Among Heterosexual Youth: Domain General and Sexual Orientation-Specific Factors at the Individual and Contextual Level	JOURNAL OF YOUTH AND ADOLESCENCE																	DiGiovanni, Craig/0000-0002-4731-7326; Scheer, Jillian R./0000-0002-7311-5904												0047-2891	1573-6601				MAR	2013	42	3					351	362		10.1007/s10964-012-9813-4							WOS:000314715300004	22956337					
J	Russell-Smith, SN; Bayliss, DM; Maybery, MT; Tomkinson, RL				Russell-Smith, Suzanna N.; Bayliss, Donna M.; Maybery, Murray T.; Tomkinson, Rosy L.			Are the Autism and Positive Schizotypy Spectra Diametrically Opposed in Empathizing and Systemizing?	JOURNAL OF AUTISM AND DEVELOPMENTAL DISORDERS																Bayliss, Donna/H-8810-2014; Maybery, Murray/H-5390-2014	Bayliss, Donna/0000-0001-5940-5211; Maybery, Murray/0000-0002-3760-1382												0162-3257	1573-3432				MAR	2013	43	3					695	706		10.1007/s10803-012-1614-9							WOS:000315336800016	22829244					
J	O'Brien, E; Konrath, SH; Gruhn, D; Hagen, AL				O'Brien, Ed; Konrath, Sara H.; Gruehn, Daniel; Hagen, Anna Linda			Empathic Concern and Perspective Taking: Linear and Quadratic Effects of Age Across the Adult Life Span	JOURNALS OF GERONTOLOGY SERIES B-PSYCHOLOGICAL SCIENCES AND SOCIAL SCIENCES																Gruhn, Daniel/C-7520-2009	Gruhn, Daniel/0000-0001-5517-4137; Hagen, Linda/0000-0001-5596-0648; Konrath, Sara/0000-0001-9182-0095												1079-5014	1758-5368				MAR	2013	68	2					168	175		10.1093/geronb/gbs055							WOS:000315050900003	22865821					
J	Narme, P; Mouras, H; Roussel, M; Duru, C; Krystkowiak, P; Godefroy, O				Narme, Pauline; Mouras, Harold; Roussel, Martine; Duru, Cecile; Krystkowiak, Pierre; Godefroy, Olivier			Emotional and Cognitive Social Processes Are Impaired in Parkinson's Disease and Are Related to Behavioral Disorders	NEUROPSYCHOLOGY																Mouras, Harold/L-8117-2019	Godefroy, Olivier/0000-0001-6789-6620												0894-4105	1931-1559				MAR	2013	27	2					182	192		10.1037/a0031522							WOS:000316528700005	23527646					
J	Williams, B; Brown, T; Boyle, M; Dousek, S				Williams, Brett; Brown, Ted; Boyle, Malcolm; Dousek, Simon			Psychometric testing of the Jefferson Scale of Empathy Health Profession Students' version with Australian paramedic students	NURSING & HEALTH SCIENCES																Williams, Brett/F-6776-2014; Boyle, Malcolm/A-4301-2008; Williams, Brett/AAJ-2685-2020	Williams, Brett/0000-0001-6307-1779; Boyle, Malcolm/0000-0003-4186-1280; Williams, Brett/0000-0001-6307-1779												1441-0745					MAR	2013	15	1					45	50		10.1111/j.1442-2018.2012.00719.x							WOS:000316574400008	23279312					
J	Contardi, A; Farina, B; Fabbricatore, M; Tamburello, S; Scapellato, P; Penzo, I; Tamburello, A; Innamorati, M				Contardi, Anna; Farina, Benedetto; Fabbricatore, Mariantonietta; Tamburello, Stella; Scapellato, Paolo; Penzo, Ilaria; Tamburello, Antonino; Innamorati, Marco			Difficulties in emotion regulation and personal distress in young adults with social anxiety	RIVISTA DI PSICHIATRIA																Innamorati, Marco/H-8877-2013	Innamorati, Marco/0000-0003-1389-2290; CONTARDI, Anna/0000-0001-5021-2966												0035-6484	2038-2502				MAR-APR	2013	48	2					155	161									WOS:000339136200011	23748726					
J	Nasurdin, AM; Nejati, M; Mei, YK				Nasurdin, A. M.; Nejati, M.; Mei, Y. K.			Workplace spirituality and organizational citizenship behaviour: Exploring gender as a moderator	SOUTH AFRICAN JOURNAL OF BUSINESS MANAGEMENT																Mohd. Nasurdin, Aizzat/E-2286-2011													0378-9098					MAR	2013	44	1					61	74									WOS:000341170300005						
J	Thoma, P; Winter, N; Juckel, G; Roser, P				Thoma, Patrizia; Winter, Natalia; Juckel, Georg; Roser, Patrik			Mental state decoding and mental state reasoning in recently detoxified alcohol-dependent individuals	PSYCHIATRY RESEARCH																													0165-1781					FEB 28	2013	205	3					232	240		10.1016/j.psychres.2012.08.042							WOS:000316373200008	22995039					
J	Bolognini, N; Rossetti, A; Convento, S; Vallar, G				Bolognini, Nadia; Rossetti, Angela; Convento, Silvia; Vallar, Giuseppe			Understanding Others' Feelings: The Role of the Right Primary Somatosensory Cortex in Encoding the Affective Valence of Others' Touch	JOURNAL OF NEUROSCIENCE																BOLOGNINI, NADIA/J-5746-2016; ROSSETTI, ANGELA/J-6582-2016	BOLOGNINI, NADIA/0000-0002-2921-8658; ROSSETTI, ANGELA/0000-0003-4273-083X												0270-6474					FEB 27	2013	33	9					4201	4205		10.1523/JNEUROSCI.4498-12.2013							WOS:000315588000044	23447627					
J	Rieck, T; Callahan, JL				Rieck, Troy; Callahan, Jennifer L.			Emotional Intelligence and Psychotherapy Outcomes in the Training Clinic	TRAINING AND EDUCATION IN PROFESSIONAL PSYCHOLOGY																	Callahan, Jennifer/0000-0001-9190-3886												1931-3918	1931-3926				FEB	2013	7	1					42	52		10.1037/a0031659							WOS:000316620600005						
J	Carpenter, NC; Paetzold, RL				Carpenter, Nichelle C.; Paetzold, Ramona L.			An Examination of Factors Influencing Responses to Requests for Disability Accommodations	REHABILITATION PSYCHOLOGY																													0090-5550	1939-1544				FEB	2013	58	1					18	27		10.1037/a0030853							WOS:000315361900003	23339323					
J	Lemery-Chalfant, K; Clifford, S; McDonald, K; O'Brien, TC; Valiente, C				Lemery-Chalfant, Kathryn; Clifford, Sierra; McDonald, Kristy; O'Brien, T. Caitlin; Valiente, Carlos			Arizona Twin Project: A Focus on Early Resilience	TWIN RESEARCH AND HUMAN GENETICS																													1832-4274	1839-2628				FEB	2013	16	1					404	411		10.1017/thg.2012.107							WOS:000314799700061	23394195					
